timestamp,origin,destination,distance_m,duration_s
2026-05-14 13:42:35.606118,Thu Duc,Hang Xanh,9517,617.6
2026-05-14 13:42:37.538663,District 3,Ben Thanh Market,2945,249.1
2026-05-14 13:42:39.399515,District 1,Binh Thanh,6507.8,455.3
2026-05-14 13:42:41.226245,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-14 13:42:43.042508,Pham Van Dong,High Tech Park,11903.6,873.5
2026-05-14 13:42:44.858405,Eastern Bus Station,District 5,12306.3,788.5
2026-05-14 13:42:46.747360,District 5,Hang Xanh,7691,578.8
2026-05-14 13:42:48.574841,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-14 13:42:50.423806,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-14 13:42:52.296711,District 3,Ben Thanh Market,2945,249.1
2026-05-14 13:42:54.130869,District 5,Binh Thanh,10100.7,703.3
2026-05-14 13:42:55.974792,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-14 13:42:57.827612,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-14 13:42:59.667280,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 13:43:01.505051,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-14 13:43:03.368977,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 13:43:05.188827,District 5,Binh Thanh,10100.7,703.3
2026-05-14 13:43:07.013300,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-14 13:43:08.853346,District 3,High Tech Park,19840.7,1275.1
2026-05-14 13:43:10.711067,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 13:43:12.578943,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 13:43:14.432248,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-14 13:43:16.278141,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-14 13:43:18.135594,High Tech Park,District 3,20245.9,1319.8
2026-05-14 13:43:19.946583,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 13:43:21.791369,High Tech Park,Saigon Bridge,14451.5,887
2026-05-14 13:43:23.623514,Thu Thiem Tunnel,Landmark 81,4899.5,433.1
2026-05-14 13:43:25.450594,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 13:43:27.289535,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-14 13:43:29.123784,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-14 13:43:30.942468,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 13:43:32.773469,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-14 13:43:34.601191,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-14 13:43:36.484615,District 5,Suoi Tien,21212.4,1365.8
2026-05-14 13:43:38.316071,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 13:43:40.182294,Thu Thiem Tunnel,Linh Trung,16733.2,1112.5
2026-05-14 13:43:42.019710,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-14 13:43:43.854620,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-14 13:43:45.713823,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-14 13:43:47.623796,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-14 13:43:49.532307,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-14 13:43:51.360848,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-14 13:43:53.314893,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 13:43:55.162254,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-14 13:43:57.036883,Saigon Bridge,High Tech Park,15062.2,937.7
2026-05-14 13:43:58.897554,Suoi Tien,Thu Duc,8275.4,567.5
2026-05-14 13:44:00.796498,District 1,VNU HCM,19848.6,1339.5
2026-05-14 13:44:02.655591,District 5,Hang Xanh,7691,578.8
2026-05-14 13:44:04.564362,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-14 13:44:06.563462,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 13:44:08.412446,Landmark 81,Saigon Bridge,1412,149
2026-05-14 13:44:10.312397,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 13:44:12.142280,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-14 13:44:13.992508,Pham Van Dong,Thu Duc,4798,336.3
2026-05-14 13:44:15.872473,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-14 13:44:17.704754,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-14 13:44:19.574395,District 5,Hang Xanh,7691,578.8
2026-05-14 13:44:21.426252,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-14 13:44:24.548836,Thu Duc,Landmark 81,11220.8,780.4
2026-05-14 13:44:26.472659,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-14 13:44:28.312640,Hang Xanh,District 3,6164,484.4
2026-05-14 13:44:30.184571,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-14 13:44:32.042626,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-14 13:44:35.367626,Ben Thanh Market,District 1,1502.8,173.1
2026-05-14 13:44:37.219114,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-14 13:44:39.022564,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-14 13:44:40.862628,Landmark 81,Suoi Tien,13521.8,861.4
2026-05-14 13:44:42.714987,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-14 13:44:44.562530,Pham Van Dong,District 3,9714.3,671.6
2026-05-14 13:44:46.382253,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 13:44:48.233422,Landmark 81,Thu Duc,10991.8,768.6
2026-05-14 13:44:50.156152,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-14 13:44:52.022750,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 13:44:53.842583,Thu Thiem Tunnel,Landmark 81,4899.5,433.1
2026-05-14 13:44:55.742727,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 13:44:57.602457,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-14 13:44:59.442470,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-14 13:45:01.352685,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-14 13:45:03.241373,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-14 13:45:05.071649,District 5,High Tech Park,22547.7,1479.1
2026-05-14 13:45:06.912560,VNU HCM,Thu Duc,8855.3,691.6
2026-05-14 13:45:08.764818,Suoi Tien,District 3,22677.6,1316.4
2026-05-14 13:45:10.614519,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 13:45:12.472499,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-14 13:45:14.339602,Pham Van Dong,High Tech Park,11903.6,873.5
2026-05-14 13:45:16.175250,District 1,District 5,4868.2,397.4
2026-05-14 13:45:18.037179,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-14 13:45:19.832719,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-14 13:45:21.645229,Linh Trung,District 3,20439.7,1223.9
2026-05-14 13:45:23.463561,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 13:45:25.312797,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 13:45:27.144171,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-14 13:45:28.952326,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 13:45:30.773726,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 13:45:32.575549,District 1,Binh Thanh,6507.8,455.3
2026-05-14 13:45:34.423458,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-14 13:45:36.267380,VNU HCM,District 1,20246.6,1362
2026-05-14 13:45:38.100986,Thu Duc,District 1,13108.5,874.4
2026-05-14 13:45:39.932963,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:45:41.771668,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-14 13:45:43.622680,VNU HCM,Ben Thanh Market,20705.1,1410
2026-05-14 13:45:45.434144,VNU HCM,District 1,20246.6,1362
2026-05-14 13:45:47.279950,Linh Trung,High Tech Park,7963.2,643
2026-05-14 13:45:49.087708,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 13:45:50.950208,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-14 13:45:52.801417,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-14 13:45:54.594329,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-14 13:45:56.440188,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-14 13:45:58.260871,VNU HCM,Tan Son Nhat Airport,25089.7,1561.3
2026-05-14 13:46:00.092595,Thu Duc,High Tech Park,7567.5,584
2026-05-14 13:46:01.922655,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 13:46:03.781121,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 13:46:05.585988,Landmark 81,District 1,5018.4,459.3
2026-05-14 13:46:07.394591,VNU HCM,Linh Trung,5596,550.8
2026-05-14 13:46:09.244643,Tan Son Nhat Airport,High Tech Park,21455.1,1600.9
2026-05-14 13:46:11.097014,District 1,District 3,3560.6,309.5
2026-05-14 13:46:12.946677,High Tech Park,Landmark 81,15002.5,961.4
2026-05-14 13:46:14.768414,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 13:46:16.578685,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-14 13:46:18.415378,District 1,District 5,4868.2,397.4
2026-05-14 13:46:20.227341,District 3,Binh Thanh,7393.7,499.3
2026-05-14 13:46:22.023351,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-14 13:46:23.876931,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 13:46:25.681422,Thu Duc,Linh Trung,6943.1,520.4
2026-05-14 13:46:27.527337,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 13:46:29.346141,Linh Trung,High Tech Park,7963.2,643
2026-05-14 13:46:31.151201,High Tech Park,Saigon Bridge,14451.5,887
2026-05-14 13:46:33.021703,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-14 13:46:34.869569,Linh Trung,District 5,23554.3,1407.3
2026-05-14 13:46:36.688605,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-14 13:46:38.500649,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-14 13:46:40.353762,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 13:46:42.179697,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-14 13:46:44.014253,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-14 13:46:45.908624,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-14 13:46:47.713813,Thu Duc,Linh Trung,6943.1,520.4
2026-05-14 13:46:49.592866,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-14 13:46:51.432625,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-14 13:46:53.279915,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-14 13:46:55.126115,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-14 13:46:56.983589,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 13:46:58.853799,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-14 13:47:00.751585,Linh Trung,Thu Duc,6037.4,475
2026-05-14 13:47:02.549892,Landmark 81,Thu Duc,10991.8,768.6
2026-05-14 13:47:04.380042,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-14 13:47:06.203216,District 5,Binh Thanh,10100.7,703.3
2026-05-14 13:47:08.001416,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-14 13:47:09.867840,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 13:47:11.718586,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-14 13:47:13.521382,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 13:47:15.340794,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-14 13:47:17.156848,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-14 13:47:18.998805,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 13:47:20.824902,VNU HCM,District 3,21598.9,1460.1
2026-05-14 13:47:22.661702,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-14 13:47:24.500831,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-14 13:47:26.378113,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-14 13:47:28.229004,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-14 13:47:30.085638,Hang Xanh,District 3,6164,484.4
2026-05-14 13:47:31.924723,High Tech Park,District 3,20245.9,1319.8
2026-05-14 13:47:33.767070,Thu Duc,High Tech Park,7567.5,584
2026-05-14 13:47:35.615080,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-14 13:47:37.463789,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 13:47:39.311858,High Tech Park,District 5,23360.5,1503.2
2026-05-14 13:47:41.151036,District 1,Hang Xanh,4098.1,330.8
2026-05-14 13:47:43.021269,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 13:47:44.974924,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 13:47:46.872943,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-14 13:47:48.698705,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-14 13:47:50.601685,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 13:47:52.464281,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-14 13:47:54.304775,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 13:47:56.147869,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 13:47:57.963325,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:47:59.795046,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 13:48:01.620467,Thu Duc,District 5,16721.3,1096
2026-05-14 13:48:03.451537,Landmark 81,District 5,9386.9,799.1
2026-05-14 13:48:05.256665,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-14 13:48:07.097306,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 13:48:08.950389,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 13:48:10.752017,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-14 13:48:12.568288,District 5,VNU HCM,23940.3,1595.3
2026-05-14 13:48:14.404839,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 13:48:16.243036,District 1,Hang Xanh,4098.1,330.8
2026-05-14 13:48:18.106487,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-14 13:48:19.975166,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-14 13:48:21.808665,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-14 13:48:23.689767,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-14 13:48:25.521826,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 13:48:28.063737,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 13:48:29.899155,Thu Thiem Tunnel,Saigon Bridge,5330.6,408.3
2026-05-14 13:48:31.831188,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 13:48:33.635369,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-14 13:48:35.478554,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-14 13:48:37.293509,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-14 13:48:39.103831,District 3,Linh Trung,20560.3,1226.4
2026-05-14 13:48:41.010580,Linh Trung,Thu Thiem Tunnel,21447.9,1351.4
2026-05-14 13:48:42.860731,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-14 13:48:44.736858,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 13:48:46.550817,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-14 13:48:48.388377,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 13:48:50.222986,Thu Thiem Tunnel,Linh Trung,16733.2,1112.5
2026-05-14 13:48:52.060354,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-14 13:48:53.912011,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-14 13:48:55.754878,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-14 13:48:57.579471,Binh Thanh,District 3,6266.5,432.7
2026-05-14 13:48:59.445475,Eastern Bus Station,District 3,9191.7,605.1
2026-05-14 13:49:01.311601,District 5,District 3,4436.2,365.6
2026-05-14 13:49:03.183569,District 5,Thu Duc,15610.9,1051
2026-05-14 13:49:05.027006,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 13:49:06.865399,District 1,Pham Van Dong,7290.2,532.3
2026-05-14 13:49:08.801283,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-14 13:49:11.517855,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-14 13:49:13.371929,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-14 13:49:15.194687,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-14 13:49:17.032819,Hang Xanh,Binh Thanh,2552.6,169.4
2026-05-14 13:49:18.883145,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 13:49:20.698736,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 13:49:22.543032,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-14 13:49:24.403197,Eastern Bus Station,District 3,9191.7,605.1
2026-05-14 13:49:26.224987,Eastern Bus Station,Thu Duc,6730.8,425.5
2026-05-14 13:49:28.042887,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-14 13:49:29.879439,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 13:49:31.718142,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 13:49:33.557159,High Tech Park,Tan Son Nhat Airport,21205.5,1475.1
2026-05-14 13:49:35.381221,District 3,High Tech Park,19840.7,1275.1
2026-05-14 13:49:37.262152,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 13:49:39.136244,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-14 13:49:42.240067,District 1,Saigon Bridge,5010.8,397.6
2026-05-14 13:49:44.106706,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-14 13:49:45.935904,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 13:49:47.767199,Suoi Tien,District 5,25792.2,1499.8
2026-05-14 13:49:49.598904,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 13:49:51.454215,District 1,Saigon Bridge,5010.8,397.6
2026-05-14 13:49:53.271084,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-14 13:49:55.207635,Ben Thanh Market,Landmark 81,5383.8,502.4
2026-05-14 13:49:57.090048,High Tech Park,Linh Trung,5597.3,524.4
2026-05-14 13:49:58.920176,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-14 13:50:00.753016,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-14 13:50:02.547913,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-14 13:50:04.385989,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 13:50:06.192544,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 13:50:07.997442,High Tech Park,District 5,23360.5,1503.2
2026-05-14 13:50:09.839577,District 1,Binh Thanh,6507.8,455.3
2026-05-14 13:50:11.684105,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-14 13:50:13.491571,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 13:50:15.292903,Linh Trung,District 1,19024.7,1152.9
2026-05-14 13:50:17.097544,Thu Duc,VNU HCM,8960.1,700.2
2026-05-14 13:50:18.931604,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-14 13:50:20.764156,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 13:50:22.583015,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 13:50:24.655342,VNU HCM,Thu Duc,8855.3,691.6
2026-05-14 13:50:26.484734,Landmark 81,Pham Van Dong,6264,497.9
2026-05-14 13:50:28.293214,District 3,Landmark 81,6275.4,515.6
2026-05-14 13:50:30.168214,Binh Thanh,District 3,6266.5,432.7
2026-05-14 13:50:32.028049,Ben Thanh Market,District 1,1502.8,173.1
2026-05-14 13:50:33.831009,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 13:50:35.638270,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-14 13:50:37.469295,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 13:50:39.283221,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 13:50:41.091490,Pham Van Dong,Thu Duc,4798,336.3
2026-05-14 13:50:42.903278,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-14 13:50:44.729463,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 13:50:46.567369,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 13:50:48.404933,Binh Thanh,District 5,9381.1,616.1
2026-05-14 13:50:50.225045,District 5,Thu Duc,15610.9,1051
2026-05-14 13:50:52.054514,High Tech Park,Thu Duc,7502.3,551.3
2026-05-14 13:50:53.939012,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-14 13:50:55.775901,District 1,Suoi Tien,17120.6,1110
2026-05-14 13:50:57.609519,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-14 13:51:00.179692,District 1,Binh Thanh,6507.8,455.3
2026-05-14 13:51:01.976837,District 3,District 5,4479.7,346.9
2026-05-14 13:51:03.790467,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-14 13:51:05.683066,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 13:51:07.489535,Linh Trung,High Tech Park,7963.2,643
2026-05-14 13:51:09.301824,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 13:51:11.119396,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 13:51:12.950097,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-14 13:51:14.793163,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-14 13:51:16.635256,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-14 13:51:18.447106,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-14 13:51:20.307523,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-14 13:51:22.134404,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-14 13:51:23.943030,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 13:51:25.740213,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 13:51:27.584546,District 1,Linh Trung,19674.3,1182.4
2026-05-14 13:51:29.407497,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 13:51:31.219755,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-14 13:51:33.039570,Eastern Bus Station,Landmark 81,5889,440.1
2026-05-14 13:51:34.857935,High Tech Park,District 3,20245.9,1319.8
2026-05-14 13:51:36.689955,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 13:51:38.515163,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-14 13:51:40.333185,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 13:51:42.188644,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 13:51:44.034588,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 13:51:45.838009,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 13:51:47.673897,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 13:51:49.523406,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-14 13:51:51.332326,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-14 13:51:53.125103,Pham Van Dong,District 1,8919.3,642.7
2026-05-14 13:51:54.923271,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-14 13:51:56.736776,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:51:58.591333,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-14 13:52:00.376332,District 3,Binh Thanh,7393.7,499.3
2026-05-14 13:52:02.188706,Hang Xanh,Binh Thanh,2552.6,169.4
2026-05-14 13:52:03.999475,Suoi Tien,District 1,21262.7,1245.4
2026-05-14 13:52:05.845439,Linh Trung,Landmark 81,17136.9,1058.9
2026-05-14 13:52:07.663155,Thu Duc,Linh Trung,6943.1,520.4
2026-05-14 13:52:09.509470,Thu Duc,High Tech Park,7567.5,584
2026-05-14 13:52:11.320506,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-14 13:52:13.205648,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 13:52:15.032317,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 13:52:16.869231,Linh Trung,Pham Van Dong,13250.9,773.6
2026-05-14 13:52:18.695220,District 1,Pham Van Dong,7290.2,532.3
2026-05-14 13:52:20.507025,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-14 13:52:22.310678,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 13:52:24.172471,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 13:52:25.997703,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 13:52:27.845613,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 13:52:29.664226,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-14 13:52:31.488696,District 1,District 5,4868.2,397.4
2026-05-14 13:52:33.283566,Thu Thiem Tunnel,Saigon Bridge,5330.6,408.3
2026-05-14 13:52:35.169972,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-14 13:52:36.975373,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-14 13:52:38.836044,Thu Thiem Tunnel,Suoi Tien,16089.3,957.6
2026-05-14 13:52:40.638903,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-14 13:52:42.461181,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 13:52:44.317491,Thu Thiem Tunnel,Hang Xanh,5777.9,453.5
2026-05-14 13:52:46.123516,Binh Thanh,Thu Duc,9179.9,577.1
2026-05-14 13:52:47.968047,Eastern Bus Station,District 1,7776.8,534.1
2026-05-14 13:52:49.837149,District 5,District 1,5848.2,458.1
2026-05-14 13:52:51.765699,VNU HCM,District 1,20246.6,1362
2026-05-14 13:52:54.070023,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-14 13:52:56.482066,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 13:52:58.346375,District 1,Suoi Tien,17120.6,1110
2026-05-14 13:53:00.169686,Hang Xanh,Thu Duc,8062.8,517.1
